"","A_ID","B_ID","Rel_start_time_YEARS"
"98560",8118,8249,40.1668493150685
"98561",8118,10714,40.1668493150685
"98562",8118,13211,40.1668493150685
"98563",8178,12600,40.1668493150685
"98564",8178,13285,40.1668493150685
"98565",8178,9265,40.1668493150685
"98566",8178,13629,40.1668493150685
"98567",8204,10567,40.1668493150685
"98568",8204,8458,40.1668493150685
"98569",8632,12600,40.1668493150685
"98570",8676,8458,40.1668493150685
"98571",8676,10237,40.1668493150685
"98572",8676,13286,40.1668493150685
"98573",8676,12624,40.1668493150685
"98574",8676,10020,40.1668493150685
"98575",8820,8583,40.1668493150685
"98576",8820,10237,40.1668493150685
"98577",8820,8458,40.1668493150685
"98578",8820,350,40.1668493150685
"98579",8820,10987,40.1668493150685
"98580",8820,12810,40.1668493150685
"98581",9141,10020,40.1668493150685
"98582",9141,8583,40.1668493150685
"98583",9220,9464,40.1668493150685
"98584",9352,10472,40.1668493150685
"98585",9352,8661,40.1668493150685
"98586",9352,11990,40.1668493150685
"98587",9439,10567,40.1668493150685
"98588",9439,10472,40.1668493150685
"98589",9523,10020,40.1668493150685
"98590",9523,10472,40.1668493150685
"98591",9523,7853,40.1668493150685
"98592",9678,9464,40.1668493150685
"98593",9678,12600,40.1668493150685
"98594",9678,12624,40.1668493150685
"98595",9678,11117,40.1668493150685
"98596",9678,11990,40.1668493150685
"98597",9975,10472,40.1668493150685
"98598",9975,10567,40.1668493150685
"98599",10127,10714,40.1668493150685
"98600",10127,350,40.1668493150685
"98601",10127,8309,40.1668493150685
"98602",10127,9158,40.1668493150685
"98603",10127,13285,40.1668493150685
"98604",10332,12217,40.1668493150685
"98605",10356,2716,40.1668493150685
"98606",10356,13020,40.1668493150685
"98607",10356,12600,40.1668493150685
"98608",10356,5930,40.1668493150685
"98609",10406,10567,40.1668493150685
"98610",10406,7244,40.1668493150685
"98611",10459,10714,40.1668493150685
"98612",10459,6593,40.1668493150685
"98613",10593,8583,40.1668493150685
"98614",10593,10237,40.1668493150685
"98615",10593,13286,40.1668493150685
"98616",10652,9265,40.1668493150685
"98617",10652,12810,40.1668493150685
"98618",10652,11843,40.1668493150685
"98619",10652,11990,40.1668493150685
"98620",10652,13285,40.1668493150685
"98621",10652,8309,40.1668493150685
"98622",10652,8583,40.1668493150685
"98623",10652,9436,40.1668493150685
"98624",10777,10020,40.1668493150685
"98625",10777,13285,40.1668493150685
"98626",10777,9630,40.1668493150685
"98627",10826,10020,40.1668493150685
"98628",10826,9464,40.1668493150685
"98629",10864,7853,40.1668493150685
"98630",10864,9464,40.1668493150685
"98631",10990,12600,40.1668493150685
"98632",10990,7453,40.1668493150685
"98633",10990,2716,40.1668493150685
"98634",10990,9436,40.1668493150685
"98635",11201,350,40.1668493150685
"98636",11201,8583,40.1668493150685
"98637",11201,5930,40.1668493150685
"98638",11206,8661,40.1668493150685
"98639",11268,8661,40.1668493150685
"98640",11268,12600,40.1668493150685
"98641",11268,10237,40.1668493150685
"98642",11268,8458,40.1668493150685
"98643",11291,9158,40.1668493150685
"98644",11291,8309,40.1668493150685
"98645",11291,12810,40.1668493150685
"98646",11701,10020,40.1668493150685
"98647",11701,12624,40.1668493150685
"98648",11701,12600,40.1668493150685
"98649",11701,9529,40.1668493150685
"98650",11701,10714,40.1668493150685
"98651",11701,13020,40.1668493150685
"98652",11734,11117,40.1668493150685
"98653",11734,9464,40.1668493150685
"98654",11734,13211,40.1668493150685
"98655",11781,5930,40.1668493150685
"98656",11781,11121,40.1668493150685
"98657",11781,484,40.1668493150685
"98658",11781,8583,40.1668493150685
"98659",11781,9630,40.1668493150685
"98660",11781,11117,40.1668493150685
"98661",11781,2716,40.1668493150685
"98662",11781,6593,40.1668493150685
"98663",12006,9512,40.1668493150685
"98664",12006,10237,40.1668493150685
"98665",12006,8309,40.1668493150685
"98666",12261,7853,40.1668493150685
"98667",12261,7453,40.1668493150685
"98668",12261,5479,40.1668493150685
"98669",12405,12810,40.1668493150685
"98670",12405,11843,40.1668493150685
"98671",12405,10020,40.1668493150685
"98672",12405,13629,40.1668493150685
"98673",12405,9529,40.1668493150685
"98674",12438,9265,40.1668493150685
"98675",12438,8661,40.1668493150685
"98676",12438,7244,40.1668493150685
"98677",12438,12739,40.1668493150685
"98678",12569,10020,40.1668493150685
"98679",13695,10567,40.1668493150685
"98680",13695,13286,40.1668493150685
"98681",5851,7932,40.2501369863014
"98682",5880,11876,40.2501369863014
"98683",5959,10937,40.2501369863014
"98684",5982,9694,40.2501369863014
"98685",7532,9630,40.2501369863014
"98686",8084,13430,40.2501369863014
"98687",8329,12320,40.2501369863014
"98688",8423,11156,40.2501369863014
"98689",8600,12339,40.2501369863014
"98690",8731,14426,40.2501369863014
"98691",8886,10435,40.2501369863014
"98692",9016,12496,40.2501369863014
"98693",9127,10847,40.2501369863014
"98694",9236,11136,40.2501369863014
"98695",9370,13209,40.2501369863014
"98696",10278,11374,40.2501369863014
"98697",10290,11102,40.2501369863014
"98698",10568,14054,40.2501369863014
"98699",10690,11383,40.2501369863014
"98700",10864,13776,40.2501369863014
"98701",10990,11122,40.2501369863014
"98702",10993,10512,40.2501369863014
"98703",11039,14255,40.2501369863014
"98704",11125,12758,40.2501369863014
"98705",11404,14338,40.2501369863014
"98706",2882,774,40.2501369863014
"98707",2965,1560,40.2501369863014
"98708",6055,6348,40.2501369863014
"98709",2127,4548,40.2501369863014
"98710",3283,6048,40.2501369863014
"98711",3496,7297,40.2501369863014
"98712",4074,8309,40.2501369863014
"98713",4482,1586,40.2501369863014
"98714",4908,1132,40.2501369863014
"98715",5194,6277,40.2501369863014
"98716",5553,7410,40.2501369863014
"98717",5640,7990,40.2501369863014
"98718",5809,10600,40.2501369863014
"98719",5836,7375,40.2501369863014
"98720",6109,9114,40.2501369863014
"98721",6213,8972,40.2501369863014
"98722",6316,7365,40.2501369863014
"98723",6536,8892,40.2501369863014
"98724",6878,5128,40.2501369863014
"98725",7111,10284,40.2501369863014
"98726",7508,10961,40.2501369863014
"98727",7515,6608,40.2501369863014
"98728",7523,10438,40.2501369863014
"98729",8064,12283,40.2501369863014
"98730",8235,11166,40.2501369863014
"98731",8247,8083,40.2501369863014
"98732",8411,9798,40.2501369863014
"98733",8482,9691,40.2501369863014
"98734",8541,6891,40.2501369863014
"98735",8687,12258,40.2501369863014
"98736",8872,12591,40.2501369863014
"98737",8903,10611,40.2501369863014
"98738",9090,7853,40.2501369863014
"98739",9176,11500,40.2501369863014
"98740",9270,11370,40.2501369863014
"98741",9373,11376,40.2501369863014
"98742",9427,11163,40.2501369863014
"98743",9455,10941,40.2501369863014
"98744",9455,9659,40.2501369863014
"98745",9521,11253,40.2501369863014
"98746",10315,12150,40.2501369863014
"98747",10996,10917,40.2501369863014
"98748",12040,11408,40.2501369863014
"98749",12076,11984,40.2501369863014
"98750",12207,12941,40.2501369863014
"98751",12405,13211,40.2501369863014
"98752",12538,12090,40.2501369863014
"98753",1060,1312,40.2501369863014
"98754",1196,7074,40.2501369863014
"98755",2884,411,40.2501369863014
"98756",3867,1377,40.2501369863014
"98757",4965,6402,40.2501369863014
"98758",1002,12624,40.2501369863014
"98759",10127,9630,40.2501369863014
"98760",10127,7453,40.2501369863014
"98761",10652,12600,40.2501369863014
"98762",10990,13285,40.2501369863014
"98763",11781,8309,40.2501369863014
"98764",12006,11990,40.2501369863014
"98765",13695,484,40.2501369863014
"98766",1002,8661,40.2501369863014
"98767",1002,9906,40.2501369863014
"98768",1002,11843,40.2501369863014
"98769",1002,12810,40.2501369863014
"98770",1002,11990,40.2501369863014
"98771",1002,484,40.2501369863014
"98772",1002,9512,40.2501369863014
"98773",1002,8249,40.2501369863014
"98774",1738,6593,40.2501369863014
"98775",1738,9906,40.2501369863014
"98776",1738,10020,40.2501369863014
"98777",1738,13285,40.2501369863014
"98778",2127,350,40.2501369863014
"98779",2127,13211,40.2501369863014
"98780",2127,11121,40.2501369863014
"98781",2127,7244,40.2501369863014
"98782",2127,5479,40.2501369863014
"98783",2127,8249,40.2501369863014
"98784",2127,13629,40.2501369863014
"98785",3147,11117,40.2501369863014
"98786",3147,12624,40.2501369863014
"98787",3147,10567,40.2501369863014
"98788",3147,10237,40.2501369863014
"98789",5336,5930,40.2501369863014
"98790",5693,11843,40.2501369863014
"98791",5693,484,40.2501369863014
"98792",5693,8309,40.2501369863014
"98793",5693,12624,40.2501369863014
"98794",5966,13286,40.2501369863014
"98795",5966,6593,40.2501369863014
"98796",5966,484,40.2501369863014
"98797",6055,13285,40.2501369863014
"98798",6059,9265,40.2501369863014
"98799",6059,10237,40.2501369863014
"98800",6059,8309,40.2501369863014
"98801",6059,13285,40.2501369863014
"98802",6059,13020,40.2501369863014
"98803",6091,13629,40.2501369863014
"98804",6223,11843,40.2501369863014
"98805",6223,9906,40.2501369863014
"98806",6223,12624,40.2501369863014
"98807",6383,9436,40.2501369863014
"98808",6383,10567,40.2501369863014
"98809",6493,12810,40.2501369863014
"98810",6493,12624,40.2501369863014
"98811",6493,8249,40.2501369863014
"98812",6534,10567,40.2501369863014
"98813",6534,7244,40.2501369863014
"98814",6534,12810,40.2501369863014
"98815",6534,350,40.2501369863014
"98816",6534,11843,40.2501369863014
"98817",6534,9529,40.2501369863014
"98818",7106,10472,40.2501369863014
"98819",7333,12600,40.2501369863014
"98820",7340,9265,40.2501369863014
"98821",7340,7853,40.2501369863014
"98822",7340,10987,40.2501369863014
"98823",7340,10020,40.2501369863014
"98824",7450,12739,40.2501369863014
"98825",7450,10987,40.2501369863014
"98826",7450,12810,40.2501369863014
"98827",7450,10714,40.2501369863014
"98828",7450,11843,40.2501369863014
"98829",7450,11121,40.2501369863014
"98830",7450,8333,40.2501369863014
"98831",7815,2716,40.2501369863014
"98832",8044,13285,40.2501369863014
"98833",8044,9158,40.2501369863014
"98834",8044,8333,40.2501369863014
"98835",8044,12739,40.2501369863014
"98836",8044,12217,40.2501369863014
"98837",8044,9436,40.2501369863014
"98838",8044,8249,40.2501369863014
"98839",8044,9906,40.2501369863014
"98840",8084,11117,40.2501369863014
"98841",8084,13285,40.2501369863014
"98842",8084,9512,40.2501369863014
"98843",8084,8333,40.2501369863014
"98844",8084,6593,40.2501369863014
"98845",8118,8661,40.2501369863014
"98846",8118,8583,40.2501369863014
"98847",8178,12810,40.2501369863014
"98848",8178,9630,40.2501369863014
"98849",8178,10987,40.2501369863014
"98850",8178,8583,40.2501369863014
"98851",8204,11843,40.2501369863014
"98852",8204,9529,40.2501369863014
"98853",8632,350,40.2501369863014
"98854",8632,9436,40.2501369863014
"98855",8632,8333,40.2501369863014
"98856",8676,7853,40.2501369863014
"98857",8676,10987,40.2501369863014
"98858",8820,9630,40.2501369863014
"98859",8820,13285,40.2501369863014
"98860",8820,12600,40.2501369863014
"98861",8820,10472,40.2501369863014
"98862",9141,12739,40.2501369863014
"98863",9141,5930,40.2501369863014
"98864",9141,12600,40.2501369863014
"98865",9141,9464,40.2501369863014
"98866",9141,10987,40.2501369863014
"98867",9141,7244,40.2501369863014
"98868",9141,9436,40.2501369863014
"98869",9141,8661,40.2501369863014
"98870",9211,10714,40.2501369863014
"98871",9211,13629,40.2501369863014
"98872",9211,5930,40.2501369863014
"98873",9211,350,40.2501369863014
"98874",9211,8333,40.2501369863014
"98875",9211,12217,40.2501369863014
"98876",9220,13285,40.2501369863014
"98877",9220,8583,40.2501369863014
"98878",9220,8333,40.2501369863014
"98879",9352,9436,40.2501369863014
"98880",9352,13211,40.2501369863014
"98881",9439,12600,40.2501369863014
"98882",9439,9158,40.2501369863014
"98883",9439,8661,40.2501369863014
"98884",9439,11117,40.2501369863014
"98885",9439,8333,40.2501369863014
"98886",9439,13286,40.2501369863014
"98887",9678,12624,40.2501369863014
"98888",9678,350,40.2501369863014
"98889",9678,12810,40.2501369863014
"98890",9678,8249,40.2501369863014
"98891",9975,13629,40.2501369863014
"98892",9975,8249,40.2501369863014
"98893",9975,9436,40.2501369863014
"98894",9975,5930,40.2501369863014
"98895",9975,8333,40.2501369863014
"98896",10127,10237,40.2501369863014
"98897",10127,13286,40.2501369863014
"98898",10127,484,40.2501369863014
"98899",10332,12810,40.2501369863014
"98900",10332,8458,40.2501369863014
"98901",10356,9158,40.2501369863014
"98902",10356,9630,40.2501369863014
"98903",10406,7244,40.2501369863014
"98904",10406,10987,40.2501369863014
"98905",10406,12739,40.2501369863014
"98906",10406,11117,40.2501369863014
"98907",10459,9158,40.2501369863014
"98908",10459,13285,40.2501369863014
"98909",10459,7853,40.2501369863014
"98910",10593,13285,40.2501369863014
"98911",10593,11843,40.2501369863014
"98912",10652,7853,40.2501369863014
"98913",10652,5930,40.2501369863014
"98914",10652,350,40.2501369863014
"98915",10652,2716,40.2501369863014
"98916",10777,11990,40.2501369863014
"98917",10777,11121,40.2501369863014
"98918",10826,13285,40.2501369863014
"98919",10826,484,40.2501369863014
"98920",10864,2716,40.2501369863014
"98921",10864,12810,40.2501369863014
"98922",10864,9529,40.2501369863014
"98923",10864,5479,40.2501369863014
"98924",10990,13629,40.2501369863014
"98925",10990,10987,40.2501369863014
"98926",10990,7244,40.2501369863014
"98927",11201,7453,40.2501369863014
"98928",11201,350,40.2501369863014
"98929",11201,10567,40.2501369863014
"98930",11206,5930,40.2501369863014
"98931",11206,9464,40.2501369863014
"98932",11268,7244,40.2501369863014
"98933",11268,13285,40.2501369863014
"98934",11268,7853,40.2501369863014
"98935",11291,8309,40.2501369863014
"98936",11291,8583,40.2501369863014
"98937",11701,8333,40.2501369863014
"98938",11701,13020,40.2501369863014
"98939",11701,12624,40.2501369863014
"98940",11701,11990,40.2501369863014
"98941",11734,8309,40.2501369863014
"98942",11734,11121,40.2501369863014
"98943",11734,8249,40.2501369863014
"98944",12006,10714,40.2501369863014
"98945",12006,11117,40.2501369863014
"98946",12261,9464,40.2501369863014
"98947",12261,13020,40.2501369863014
"98948",12261,7244,40.2501369863014
"98949",12261,9158,40.2501369863014
"98950",12261,10237,40.2501369863014
"98951",12405,5930,40.2501369863014
"98952",12405,11117,40.2501369863014
"98953",12405,6593,40.2501369863014
"98954",12438,11990,40.2501369863014
"98955",12438,2716,40.2501369863014
"98956",12438,5479,40.2501369863014
"98957",12569,13286,40.2501369863014
"98958",12569,11121,40.2501369863014
"98959",12569,10567,40.2501369863014
"98960",13695,9464,40.2501369863014
"98961",13695,8458,40.2501369863014
"98962",13695,7853,40.2501369863014
"98963",13695,8309,40.2501369863014
"98964",13695,9265,40.2501369863014
"98965",13695,13020,40.2501369863014
"98966",13695,12739,40.2501369863014
"98967",5693,7479,40.3334246575343
"98968",6117,10333,40.3334246575343
"98969",11460,9545,40.3334246575343
"98970",11656,14389,40.3334246575343
"98971",11801,13617,40.3334246575343
"98972",11842,14034,40.3334246575343
"98973",11935,11825,40.3334246575343
"98974",11966,14004,40.3334246575343
"98975",12145,12356,40.3334246575343
"98976",12392,12522,40.3334246575343
"98977",12459,9694,40.3334246575343
"98978",12516,12264,40.3334246575343
"98979",12746,14358,40.3334246575343
"98980",13070,11433,40.3334246575343
"98981",344,9096,40.3334246575343
"98982",3827,14454,40.3334246575343
"98983",5966,9114,40.3334246575343
"98984",6247,7611,40.3334246575343
"98985",6319,8987,40.3334246575343
"98986",6489,8369,40.3334246575343
"98987",7006,9586,40.3334246575343
"98988",7036,9199,40.3334246575343
"98989",7120,9850,40.3334246575343
"98990",7357,8797,40.3334246575343
"98991",7371,9077,40.3334246575343
"98992",7499,6466,40.3334246575343
"98993",7830,13211,40.3334246575343
"98994",7913,8597,40.3334246575343
"98995",8297,8542,40.3334246575343
"98996",8364,10613,40.3334246575343
"98997",8379,12437,40.3334246575343
"98998",8407,10680,40.3334246575343
"98999",8590,7439,40.3334246575343
"99000",8756,11157,40.3334246575343
"99001",8818,8661,40.3334246575343
"99002",8898,11454,40.3334246575343
"99003",9221,10937,40.3334246575343
"99004",9272,11058,40.3334246575343
"99005",9332,14494,40.3334246575343
"99006",9428,10546,40.3334246575343
"99007",9452,5909,40.3334246575343
"99008",9585,9199,40.3334246575343
"99009",9742,12162,40.3334246575343
"99010",9786,9390,40.3334246575343
"99011",9946,8285,40.3334246575343
"99012",10014,11953,40.3334246575343
"99013",10082,12355,40.3334246575343
"99014",10082,11459,40.3334246575343
"99015",10102,12329,40.3334246575343
"99016",10257,11706,40.3334246575343
"99017",10343,11585,40.3334246575343
"99018",2604,7361,40.3334246575343
"99019",460,925,40.3334246575343
"99020",1797,2594,40.3334246575343
"99021",6493,7258,40.3334246575343
"99022",10864,12624,40.3334246575343
"99023",11449,13252,40.3334246575343
"99024",385,5314,40.3334246575343
"99025",433,6502,40.3334246575343
"99026",595,169,40.3334246575343
"99027",1503,722,40.3334246575343
"99028",1877,5069,40.3334246575343
"99029",2008,10012,40.3334246575343
"99030",2207,45,40.3334246575343
"99031",2504,5574,40.3334246575343
"99032",2749,4580,40.3334246575343
"99033",2915,124,40.3334246575343
"99034",4010,6228,40.3334246575343
"99035",4342,7498,40.3334246575343
"99036",5036,6936,40.3334246575343
"99037",5410,8410,40.3334246575343
"99038",5766,8533,40.3334246575343
"99039",6091,8562,40.3334246575343
"99040",6102,6083,40.3334246575343
"99041",7223,12861,40.3334246575343
"99042",7845,9832,40.3334246575343
"99043",8032,8800,40.3334246575343
"99044",8139,8794,40.3334246575343
"99045",8441,10374,40.3334246575343
"99046",8632,10559,40.3334246575343
"99047",8849,10037,40.3334246575343
"99048",9036,12545,40.3334246575343
"99049",9502,12102,40.3334246575343
"99050",10202,12267,40.3334246575343
"99051",10346,10786,40.3334246575343
"99052",10405,10785,40.3334246575343
"99053",10657,14267,40.3334246575343
"99054",11210,8747,40.3334246575343
"99055",11257,12729,40.3334246575343
"99056",11373,12495,40.3334246575343
"99057",11662,13331,40.3334246575343
"99058",11718,12907,40.3334246575343
"99059",12314,11954,40.3334246575343
"99060",12543,11215,40.3334246575343
"99061",13100,14486,40.3334246575343
"99062",13289,14169,40.3334246575343
"99063",644,1992,40.3334246575343
"99064",3356,1491,40.3334246575343
"99065",4670,4769,40.3334246575343
"99066",9662,10329,40.3334246575343
"99067",1738,11843,40.3334246575343
"99068",2127,13286,40.3334246575343
"99069",7333,9158,40.3334246575343
"99070",8044,11121,40.3334246575343
"99071",8632,10567,40.3334246575343
"99072",8820,12739,40.3334246575343
"99073",9211,8458,40.3334246575343
"99074",9352,10472,40.3334246575343
"99075",9352,12739,40.3334246575343
"99076",10864,8309,40.3334246575343
"99077",10990,8309,40.3334246575343
"99078",13695,11843,40.3334246575343
"99079",1002,5930,40.3334246575343
"99080",1002,7244,40.3334246575343
"99081",1002,10714,40.3334246575343
"99082",1002,7453,40.3334246575343
"99083",1002,11121,40.3334246575343
"99084",1738,10987,40.3334246575343
"99085",1738,11117,40.3334246575343
"99086",1738,11121,40.3334246575343
"99087",2127,11121,40.3334246575343
"99088",3147,350,40.3334246575343
"99089",3147,13020,40.3334246575343
"99090",5336,9436,40.3334246575343
"99091",5336,10987,40.3334246575343
"99092",5336,9464,40.3334246575343
"99093",5336,11121,40.3334246575343
"99094",5336,484,40.3334246575343
"99095",5336,5479,40.3334246575343
"99096",5693,10472,40.3334246575343
"99097",5693,12624,40.3334246575343
"99098",5693,9265,40.3334246575343
"99099",5693,8249,40.3334246575343
"99100",5966,11843,40.3334246575343
"99101",5966,8458,40.3334246575343
"99102",5966,10472,40.3334246575343
"99103",5966,8333,40.3334246575343
"99104",5966,12217,40.3334246575343
"99105",5966,9529,40.3334246575343
"99106",6055,13211,40.3334246575343
"99107",6055,8309,40.3334246575343
"99108",6055,9464,40.3334246575343
"99109",6055,11117,40.3334246575343
"99110",6059,9906,40.3334246575343
"99111",6059,9265,40.3334246575343
"99112",6059,10472,40.3334246575343
"99113",6059,13285,40.3334246575343
"99114",6059,7244,40.3334246575343
"99115",6091,6593,40.3334246575343
"99116",6091,8333,40.3334246575343
"99117",6091,484,40.3334246575343
"99118",6091,12600,40.3334246575343
"99119",6091,350,40.3334246575343
"99120",6091,9630,40.3334246575343
"99121",6223,12217,40.3334246575343
"99122",6383,10237,40.3334246575343
"99123",6383,5930,40.3334246575343
"99124",6383,2716,40.3334246575343
"99125",6383,8309,40.3334246575343
"99126",6383,11843,40.3334246575343
"99127",6383,12739,40.3334246575343
"99128",6493,13285,40.3334246575343
"99129",6493,9630,40.3334246575343
"99130",6493,12217,40.3334246575343
"99131",6493,10714,40.3334246575343
"99132",6493,2716,40.3334246575343
"99133",6493,13286,40.3334246575343
"99134",6534,8583,40.3334246575343
"99135",6534,13286,40.3334246575343
"99136",6534,10987,40.3334246575343
"99137",6534,10472,40.3334246575343
"99138",6534,8661,40.3334246575343
"99139",7106,9158,40.3334246575343
"99140",7106,9464,40.3334246575343
"99141",7106,350,40.3334246575343
"99142",7333,12600,40.3334246575343
"99143",7333,12624,40.3334246575343
"99144",7340,12624,40.3334246575343
"99145",7340,11117,40.3334246575343
"99146",7450,10237,40.3334246575343
"99147",7450,5479,40.3334246575343
"99148",7450,11843,40.3334246575343
"99149",7815,9630,40.3334246575343
"99150",7815,10567,40.3334246575343
"99151",7815,10714,40.3334246575343
"99152",8044,9464,40.3334246575343
"99153",8044,11117,40.3334246575343
"99154",8044,10567,40.3334246575343
"99155",8084,10987,40.3334246575343
"99156",8084,11117,40.3334246575343
"99157",8084,12624,40.3334246575343
"99158",8084,8458,40.3334246575343
"99159",8118,10714,40.3334246575343
"99160",8118,8661,40.3334246575343
"99161",8178,10714,40.3334246575343
"99162",8178,9436,40.3334246575343
"99163",8178,11121,40.3334246575343
"99164",8178,9265,40.3334246575343
"99165",8178,9512,40.3334246575343
"99166",8178,7853,40.3334246575343
"99167",8178,10472,40.3334246575343
"99168",8178,9158,40.3334246575343
"99169",8204,9906,40.3334246575343
"99170",8632,13285,40.3334246575343
"99171",8632,13020,40.3334246575343
"99172",8632,14091,40.3334246575343
"99173",8632,350,40.3334246575343
"99174",8676,13286,40.3334246575343
"99175",8676,8661,40.3334246575343
"99176",8676,11117,40.3334246575343
"99177",8676,11843,40.3334246575343
"99178",8820,10714,40.3334246575343
"99179",8820,8309,40.3334246575343
"99180",8820,13286,40.3334246575343
"99181",8820,12600,40.3334246575343
"99182",9141,8249,40.3334246575343
"99183",9141,12739,40.3334246575343
"99184",9141,13211,40.3334246575343
"99185",9141,11990,40.3334246575343
"99186",9211,12217,40.3334246575343
"99187",9211,6593,40.3334246575343
"99188",9220,8309,40.3334246575343
"99189",9220,10714,40.3334246575343
"99190",9220,12739,40.3334246575343
"99191",9220,8583,40.3334246575343
"99192",9352,7244,40.3334246575343
"99193",9352,10714,40.3334246575343
"99194",9352,10987,40.3334246575343
"99195",9439,12600,40.3334246575343
"99196",9439,10567,40.3334246575343
"99197",9439,8333,40.3334246575343
"99198",9439,9630,40.3334246575343
"99199",9439,350,40.3334246575343
"99200",9523,5930,40.3334246575343
"99201",9523,11990,40.3334246575343
"99202",9523,10567,40.3334246575343
"99203",9678,5479,40.3334246575343
"99204",9678,484,40.3334246575343
"99205",9975,9906,40.3334246575343
"99206",9975,7853,40.3334246575343
"99207",9975,11121,40.3334246575343
"99208",9975,10472,40.3334246575343
"99209",9975,13286,40.3334246575343
"99210",10127,10237,40.3334246575343
"99211",10127,10987,40.3334246575343
"99212",10127,8309,40.3334246575343
"99213",10127,11843,40.3334246575343
"99214",10127,9529,40.3334246575343
"99215",10127,11990,40.3334246575343
"99216",10332,13285,40.3334246575343
"99217",10332,8583,40.3334246575343
"99218",10332,9529,40.3334246575343
"99219",10356,2716,40.3334246575343
"99220",10356,10472,40.3334246575343
"99221",10356,8583,40.3334246575343
"99222",10406,12739,40.3334246575343
"99223",10406,13020,40.3334246575343
"99224",10406,10567,40.3334246575343
"99225",10406,6593,40.3334246575343
"99226",10406,8458,40.3334246575343
"99227",10406,484,40.3334246575343
"99228",10406,8249,40.3334246575343
"99229",10406,350,40.3334246575343
"99230",10459,10567,40.3334246575343
"99231",10593,5930,40.3334246575343
"99232",10593,11990,40.3334246575343
"99233",10593,10987,40.3334246575343
"99234",10652,11121,40.3334246575343
"99235",10652,9529,40.3334246575343
"99236",10652,13285,40.3334246575343
"99237",10652,7853,40.3334246575343
"99238",10652,5479,40.3334246575343
"99239",10777,9436,40.3334246575343
"99240",10777,14088,40.3334246575343
"99241",10777,12739,40.3334246575343
"99242",10826,10987,40.3334246575343
"99243",10826,5930,40.3334246575343
"99244",10826,13211,40.3334246575343
"99245",10864,8661,40.3334246575343
"99246",10864,9512,40.3334246575343
"99247",10990,7453,40.3334246575343
"99248",10990,8661,40.3334246575343
"99249",10990,12624,40.3334246575343
"99250",10990,10020,40.3334246575343
"99251",11201,9265,40.3334246575343
"99252",11201,13020,40.3334246575343
"99253",11201,8661,40.3334246575343
"99254",11201,7244,40.3334246575343
"99255",11201,10020,40.3334246575343
"99256",11206,8309,40.3334246575343
"99257",11206,9464,40.3334246575343
"99258",11206,10020,40.3334246575343
"99259",11268,12739,40.3334246575343
"99260",11268,10567,40.3334246575343
"99261",11291,13286,40.3334246575343
"99262",11291,484,40.3334246575343
"99263",11701,10020,40.3334246575343
"99264",11701,5930,40.3334246575343
"99265",11701,12600,40.3334246575343
"99266",11701,484,40.3334246575343
"99267",11701,8249,40.3334246575343
"99268",11734,9529,40.3334246575343
"99269",11734,11843,40.3334246575343
"99270",11781,10987,40.3334246575343
"99271",11781,7853,40.3334246575343
"99272",12006,10987,40.3334246575343
"99273",12006,13285,40.3334246575343
"99274",12006,7244,40.3334246575343
"99275",12261,9512,40.3334246575343
"99276",12261,5479,40.3334246575343
"99277",12261,13211,40.3334246575343
"99278",12261,9630,40.3334246575343
"99279",12261,8309,40.3334246575343
"99280",12405,9158,40.3334246575343
"99281",12405,484,40.3334246575343
"99282",12438,8333,40.3334246575343
"99283",12438,10714,40.3334246575343
"99284",12569,5479,40.3334246575343
"99285",12569,10237,40.3334246575343
"99286",13471,13020,40.3334246575343
"99287",13471,12217,40.3334246575343
"99288",13471,10567,40.3334246575343
"99289",13471,8583,40.3334246575343
"99290",13471,7244,40.3334246575343
"99291",13471,14088,40.3334246575343
"99292",13695,13285,40.3334246575343
"99293",13695,12739,40.3334246575343
"99294",13695,5930,40.3334246575343
"99295",13695,9436,40.3334246575343
"99296",8820,9586,40.4167123287671
"99297",10379,10634,40.4167123287671
"99298",10496,11136,40.4167123287671
"99299",10515,14084,40.4167123287671
"99300",10727,12329,40.4167123287671
"99301",10883,10847,40.4167123287671
"99302",11249,12440,40.4167123287671
"99303",11533,12642,40.4167123287671
"99304",11653,12337,40.4167123287671
"99305",11841,11871,40.4167123287671
"99306",12275,10329,40.4167123287671
"99307",12338,11315,40.4167123287671
"99308",12411,10567,40.4167123287671
"99309",12416,12888,40.4167123287671
"99310",12689,11848,40.4167123287671
"99311",12783,13147,40.4167123287671
"99312",12824,10417,40.4167123287671
"99313",13039,12652,40.4167123287671
"99314",13121,10222,40.4167123287671
"99315",13425,9668,40.4167123287671
"99316",13585,11558,40.4167123287671
"99317",1634,7685,40.4167123287671
"99318",3939,10628,40.4167123287671
"99319",5082,9526,40.4167123287671
"99320",7164,11637,40.4167123287671
"99321",7355,9331,40.4167123287671
"99322",7727,8333,40.4167123287671
"99323",7845,9997,40.4167123287671
"99324",7849,9546,40.4167123287671
"99325",8199,9158,40.4167123287671
"99326",8338,14449,40.4167123287671
"99327",8658,8571,40.4167123287671
"99328",8731,10377,40.4167123287671
"99329",8756,10470,40.4167123287671
"99330",9119,12756,40.4167123287671
"99331",9280,9846,40.4167123287671
"99332",9954,10649,40.4167123287671
"99333",10102,10649,40.4167123287671
"99334",10143,11265,40.4167123287671
"99335",10252,11156,40.4167123287671
"99336",9090,11117,40.4167123287671
"99337",9194,11121,40.4167123287671
